entity_1,relation,entity_2
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,本发明涉及一种用于制备2
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,本发明公开了一种用于电缆压接的组合式工装
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,本发明公开了一种硫化型加氢催化剂的制备方法
邓嘉伦,invented,"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途"
刘小成,invented,"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途"
邱黎,invented,"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途"
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明涉及一种低黏度浅色芳香基橡胶增塑剂及其制备方法
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明所述制备方法工艺简单
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,所述制备方法包括如下步骤
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,以低附加值的原料得到了高附加值的产品
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,驱动环和胀裂环
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明公开了一种钢丝动力电缆投捞机组系统及作业方法
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明公开了一种采油树帽送入工具
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种钻机钻井工况的自动识别方法及系统,keywords,本发明可以广泛应用于石油钻井领域中
一种钻机钻井工况的自动识别方法及系统,keywords,本发明涉及一种钻机钻井工况的自动识别方法及系统
一种钻机钻井工况的自动识别方法及系统,keywords,根据参数状态判断结果
一种钻机钻井工况的自动识别方法及系统,keywords,泥浆泵开关状态
一种钻机钻井工况的自动识别方法及系统,keywords,根据预处理后的钻井参数数据
一种钻机钻井工况的自动识别方法及系统,keywords,进行待识别钻井的顶驱上卸扣状态
一种钻机钻井工况的自动识别方法及系统,keywords,其特征在于
一种钻机钻井工况的自动识别方法及系统,keywords,包括
一种钻机钻井工况的自动识别方法及系统,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
一种钻机钻井工况的自动识别方法及系统,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明提供一种含天然裂缝地层裂缝缝宽的计算方法
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,求取裂缝宽度
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明涉及一种含天然裂缝地层裂缝缝宽的计算方法
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明克服传统基于裂缝图像识别由于像素点不连续导致误差的缺点
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明公开了一种用于电缆压接的组合式工装
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
一种含天然裂缝地层裂缝缝宽的计算方法,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
郭书生,invented,一种含天然裂缝地层裂缝缝宽的计算方法
郭书生,invented,一种含天然裂缝地层裂缝多尺度支撑剂的选择方法
黄志洁,invented,一种含天然裂缝地层裂缝缝宽的计算方法
赵启彬,invented,一种含天然裂缝地层裂缝缝宽的计算方法
梁豪,invented,一种含天然裂缝地层裂缝缝宽的计算方法
梁豪,invented,一种含天然裂缝地层裂缝多尺度支撑剂的选择方法
吊装内孔带环形凹槽工件的工具,keywords,每个斜坡口槽沿分离套筒的长度方向延伸
吊装内孔带环形凹槽工件的工具,keywords,本发明涉及一种吊装内孔带环形凹槽工件的工具
吊装内孔带环形凹槽工件的工具,keywords,起吊杆
吊装内孔带环形凹槽工件的工具,keywords,包括
吊装内孔带环形凹槽工件的工具,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
吊装内孔带环形凹槽工件的工具,keywords,本发明公开了一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
吊装内孔带环形凹槽工件的工具,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
吊装内孔带环形凹槽工件的工具,keywords,本发明公开了一种用于电缆压接的组合式工装
吊装内孔带环形凹槽工件的工具,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
吊装内孔带环形凹槽工件的工具,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,sub
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,排放
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明实现将高含co
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明公开了一种海上高含co
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,气体进行脱水处理
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
一种海上高含CO<Sub>2</Sub>天然气回注系统,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
郭欣,invented,一种海上高含CO<Sub>2</Sub>天然气回注系统
刘梦诗,invented,一种海上高含CO<Sub>2</Sub>天然气回注系统
贾津耀,invented,一种海上高含CO<Sub>2</Sub>天然气回注系统
田永芹,invented,一种海上高含CO<Sub>2</Sub>天然气回注系统
陆争光,invented,一种海上高含CO<Sub>2</Sub>天然气回注系统
常炜,invented,一种海上高含CO<Sub>2</Sub>天然气回注系统
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明的结构有利于弹性体组件上部的剪切载荷向下部传递
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种海洋石油用立管柔性接头弹性体元件及其制造方法
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,提高了弹性体的疲劳寿命
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种采油树帽送入工具
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种深水海底管道实时智能监测系统及其实现方法
一种海洋石油用立管柔性接头弹性体元件及其制造方法,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
侯静,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
张燕飞,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
黎世龙,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
吴泽,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
冀建波,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
熊刚,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
李华军,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
一种用于海上无人平台的远程预热系统及其使用方法,keywords,本发明可以广泛应用于海上石油工程技术领域中
一种用于海上无人平台的远程预热系统及其使用方法,keywords,本发明涉及一种用于海上无人平台的远程预热系统及其使用方法
一种用于海上无人平台的远程预热系统及其使用方法,keywords,海底管道的入口处设置有关断阀
一种用于海上无人平台的远程预热系统及其使用方法,keywords,其特征在于
一种用于海上无人平台的远程预热系统及其使用方法,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
